name_id	domain	kingdom	phylum	class	order	family
51509	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51510	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51513	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51514	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51515	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51516	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
51518	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clitocybaceae
51519	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae
51524	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51525	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51526	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51527	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51528	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51529	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
51530	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51531	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
51533	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
51550	Eukarya	Protozoa				
51554	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
51557	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
51558	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
51559	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
51561	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae
51562	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
51565	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
51566	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae
51569	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
51573	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
51575	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
51577	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae
51766	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51767	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51768	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51769	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51770	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51771	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51772	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51773	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51774	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51775	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51776	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51777	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51778	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51779	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51780	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	
51801	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae
51805	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae
51816	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae
51817	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae
51818	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae
51819	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae
51820	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae
51827	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae
51832	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae
51833	Eukarya	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae
51834	Eukarya	Fungi	Ascomycota		Lahmiales	Lahmiaceae
51840	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
51841	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
51843	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
51845	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
51847	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae
51848	Eukarya	Fungi	Ascomycota	Sordariomycetes		
51849	Eukarya	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae
51850	Eukarya	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cytosporaceae
51868	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
51870	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
51873	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51874	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
51875	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51877	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51878	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51879	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51881	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
51887	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51889	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51890	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51891	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae
51904	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
51905	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
51906	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae
51907	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
51908	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51909	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51910	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51911	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51912	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51913	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51914	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae
51915	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae
51930	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51932	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51934	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51941	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51942	Eukarya	Fungi	Ascomycota	Laboulbeniomycetes	Laboulbeniales	Laboulbeniaceae
51944	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae
51954	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
51971	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
51972	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae
51974	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
51975	Eukarya	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	
51978	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae
51980	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcoscyphaceae
51982	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae
51983	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51984	Eukarya	Protozoa	Myxomycota	Myxomycetes	Stemonitidales	Stemonitidaceae
51986	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae
51989	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
51990	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
51991	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae
51992	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51994	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
51995	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
51997	Eukarya	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Gnomoniaceae
52000	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae
52009	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae
52016	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
52024	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
52025	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52026	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52027	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52028	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52030	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52031	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52032	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52033	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52036	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae
52037	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Lachnaceae
52038	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52039	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52040	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52041	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52042	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52043	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae
52047	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae
52048	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae
52052	Eukarya	Fungi				
52055	Eukarya	Fungi	Mucoromycota			
52058	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
52060	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae
52062	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae
52063	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Dacryobolaceae
52065	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Scutigeraceae
52067	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae
52068	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae
52073	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
52074	Eukarya	Fungi	Basidiomycota	Tremellomycetes	Tremellales	
52075	Eukarya	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae
52076	Eukarya	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae
52077	Eukarya	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Sirobasidiaceae
52082	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52088	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52094	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52095	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52096	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52098	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52099	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52100	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52102	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52103	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52105	Eukarya	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae
52106	Eukarya	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae
52107	Eukarya	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Melanconidaceae
52108	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52133	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
52134	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae
52137	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
52138	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
52151	Eukarya	Protozoa	Myxomycota		Trichiales	Trichiaceae
52152		Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52155	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
52156		Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52162	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
52186	Eukarya	Fungi	Ascomycota	Leotiomycetes	Helotiales	Vibrisseaceae
52197	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	
52201	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae
52203	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae
52205	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Galeropsidaceae
52207	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
52209	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae
52212	Eukarya	Protozoa	Myxomycota	Myxomycetes	Physarales	Didymiaceae
52213	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae
52217	Eukarya	Fungi	Ascomycota			Stilbellaceae
52221	Eukarya	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Amphisphaeriaceae
52223	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52230	Eukarya	Fungi	Ascomycota	Sordariomycetes		
52234	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Scutigeraceae
52239	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
52240	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae
52242	Eukarya	Fungi	Ascomycota			
52243	Eukarya	Fungi	Ascomycota			
52247	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52248	Eukarya	Amoebozoa	Mycetozoa	Myxogastria	Physarales	Didymiaceae
52249	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae
52254	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae
52258	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52259	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52260	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	
52262	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae
52263	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae
52267	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae
52271	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Coprotaceae
52272	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Coprotaceae
52277	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52280	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52284	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae
52289	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	
52290	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Russulales	
52300	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae
52301	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae
52303	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae
52304	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Collemataceae
52306	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Discinaceae
52307	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae
52312	Eukarya	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae
52313	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae
52321	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
52322	Eukarya	Protozoa	Myxomycota	Myxomycetes	Stemonitidales	Stemonitidaceae
52323	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae
52324	Eukarya	Protozoa	Myxomycota		Physarales	Physaraceae
52327	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Porotheleaceae
52328	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae
52330	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae
52331	Eukarya	Fungi	Ascomycota	Pezizomycetes	Pezizales	Morchellaceae
52357	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae
52363	Eukarya	Animalia	Arthropoda	Insecta		
52376	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
52377	Eukarya	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae
52381	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae
52382	Eukarya	Protozoa	Myxomycota		Physarales	Didymiaceae
52383	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	
52384	Eukarya	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae
52392	Eukarya	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae
52396	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Lecanoraceae
52402	Eukarya	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae
52405	Eukarya	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae
52889	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52890	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52891	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52892	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52893	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52894	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52895	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52896	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52897	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52898	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52899	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52900	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52901	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52902	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52903	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52904	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52905	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52906	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52907	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52908	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52909	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52910	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52911	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52912	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52913	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52914	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52915	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52916	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52917	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52918	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52919	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52920	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52921	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52922	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52923	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52924	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52925	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52926	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52927	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52928	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52930	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52931	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52932	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52933	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52934	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52935	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52936	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52937	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52938	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52939	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52940	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52941	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52942	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52943	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52944	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52945	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52946	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52947	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52948	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52949	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52950	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52951	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52952	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52953	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52954	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52955	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52956	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52957	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52958	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52959	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52960	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52961	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
52962	Eukarya	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae
