id	text_name	author	deprecated	correct_spelling_id	synonym_id	rank
13757	Schaereria parasemella	(Nyl.) Lumbsch	0	NULL	2239	4
13758	Schaereria tenebrosa	(Flotow) Hertel & Poelt	1	NULL	2238	4
13759	Schismatomma	Flotow & Körber ex A. Massal.	0	NULL	2240	9
13760	Schismatomma abietinum	(Humb.) A. Massal.	1	NULL	2242	4
13761	Schismatomma californicum	(Tuck.) Zahlbr.	1	NULL	2258	4
13762	Schismatomma cupressum	Herre	1	NULL	2220	4
13763	Schismatomma decolorans	(Turner & Borrer ex Sm.) Clauzade & Vězda	0	NULL	NULL	4
13764	Schismatomma glaucescens	(Nyl. ex Willey) R.C. Harris	0	NULL	2241	4
13765	Schismatomma hypothallinum	(Zahlbr.) Hasse	1	NULL	1462	4
13766	Schismatomma ocellatum	(Nyl.) Zahlbr.	1	NULL	1633	4
13767	Schismatomma pericleum	(Ach.) Branth & Rostrup	0	NULL	2242	4
13768	Schismatomma pluriloculare	(Zahlbr.) Zahlbr.	1	NULL	6786	4
13769	Schismatomma rappii	(Zahlbr.) R.C. Harris	0	NULL	2243	4
13770	Schismatomma ravenelii	(Tuck.) Zahlbr.	1	NULL	1809	4
13771	Schismatomma rediunta	(Hasse) Tehler	0	NULL	2244	4
13772	Schismatomma subattingens	(Nyl.) Zahlbr.	1	NULL	1448	4
13773	Schismatomma vernans	(Tuck.) Zahlbr.	0	NULL	NULL	4
13774	Schizopelte	Th. Fr.	0	NULL	NULL	9
13775	Schizopelte californica	Th. Fr.	0	NULL	2245	4
13776	Sclerococcum	Fr.	0	NULL	9919	9
13777	Sclerococcum montagnei	Hafellner	0	NULL	NULL	4
13778	Sclerococcum simplex	D. Hawksw.	0	NULL	NULL	4
13779	Sclerophora	Chevall.	0	NULL	NULL	9
13780	Sclerophora amabilis	(Tibell) Tibell	0	NULL	NULL	4
13781	Sclerophora coniophaea	(Norman) J.-E. Mattsson & Middelb.	0	NULL	NULL	4
13782	Sclerophora farinacea	(Chevall.) Chevall.	0	NULL	NULL	4
13783	Sclerophora nivea	(Hoffm.) Tibell	0	NULL	2246	4
13784	Sclerophora peronella	(Ach.) Tibell	0	NULL	8464	4
13785	Sclerophyton	Eschw.	0	NULL	NULL	9
13786	Sclerophyton californicum	(Tuck.) Hasse	1	NULL	1611	4
13787	Sclerophyton cerebriforme	Egea & Torrente	0	NULL	NULL	4
13788	Sclerophyton elegans	Eschw.	0	NULL	2247	4
13789	Sclerophyton inscriptum	(Nyl.) Müll. Arg.	1	NULL	2247	4
13790	Sclerophyton occidentale	Herre	0	NULL	NULL	4
13791	Scoliciosporum	A. Massal.	0	NULL	NULL	9
13792	Scoliciosporum chlorococcum	(Stenh.) Vězda	0	NULL	2249	4
13793	Scoliciosporum intrusum	(Th. Fr.) Hafellner	0	NULL	2250	4
13794	Scoliciosporum pruinosum	(P. James) Vězda	0	NULL	NULL	4
13795	Scoliciosporum sarothamni	(Vainio) Vězda	0	NULL	NULL	4
13796	Scoliciosporum umbrinum	(Ach.) Arnold	0	NULL	2251	4
13797	Scoliciosporum umbrinum var. compacta	(Körber) Vězda	0	NULL	NULL	2
13798	Scutula	Tul.	0	NULL	NULL	9
13799	Scutula cladoniicola	Alstrup & D. Hawksw.	0	NULL	NULL	4
13800	Scutula dedicata	Triebel, Wedin & Rambold	0	NULL	NULL	4
13801	Scutula epiblastematica	(Wallr.) Rehm	0	NULL	NULL	4
13802	Scutula heeri	(Hepp) Trevisan	0	NULL	2252	4
13803	Scutula miliaris	(Wallr.) Trevisan	0	NULL	NULL	4
13804	Scutula stereocaulorum	(Anzi) Körber	0	NULL	NULL	4
13805	Scutula tuberculosa	(Th. Fr.) Rehm	0	NULL	NULL	4
13806	Secoliga	Norman	1	NULL	1333	9
13807	Secoliga geoica	(Wahlenb. ex Ach.) Körber	1	NULL	1334	4
13808	Segestria	Fr.	0	NULL	NULL	9
13809	Segestria lectissima	Fr.	0	NULL	9237	4
13810	Segestria leptalea	(Durieu & Mont.) R.C. Harris	0	NULL	2253	4
13811	Segestria mammillosa	Th. Fr.	0	NULL	2254	4
13812	Segestria octomera	(Müll. Arg.) R.C. Harris	0	NULL	NULL	4
13813	Segestria rubentior	(Stirton) R.C. Harris	0	NULL	NULL	4
13814	Seirophora	Poelt	0	NULL	NULL	9
13815	Seirophora aurantiaca	(R. Br.) Frödén	0	NULL	2255	4
13816	Seirophora californica	(Sipman) Frödén	0	NULL	2256	4
13817	Seirophora contortuplicata	(Ach.) Frödén	0	NULL	2257	4
13818	Sigridea	Tehler	0	NULL	NULL	9
13819	Sigridea californica	(Tuck.) Tehler	0	NULL	2258	4
13820	Siphula	Fr.	0	NULL	NULL	9
13821	Siphula ceratites	(Wahlenb.) Fr.	0	NULL	2259	4
13822	Siphula dactyliza	Nyl.	0	NULL	NULL	4
13823	Siphula simplex	(Taylor) Nyl.	1	NULL	2259	4
13824	Skytella	D. Hawksw. & R. Sant.	1	13826	3711	9
13825	Skytella mulleri	(Willey) D. Hawksw. & R. Sant.	0	NULL	NULL	4
13826	Skyttea	Sherwood, D. Hawksw. & Coppins	0	NULL	3711	9
13827	Skyttea caesii	Diederich & Etayo	0	NULL	NULL	4
13828	Skyttea cismonicae	Hafellner	0	NULL	NULL	4
13829	Skyttea elachistophora	(Nyl.) Sherwood & D. Hawksw.	0	NULL	NULL	4
13830	Skyttea gregaria	Sherwood, D. Hawksw. & Coppins	0	NULL	NULL	4
13831	Skyttea lecanorae	Diederich & Etayo	0	NULL	NULL	4
13832	Skyttea mayrhoferi	Diederich & Etayo	0	NULL	NULL	4
13833	Skyttea nitschkei	(Körber) Sherwood, D. Hawksw. & Coppins	0	NULL	NULL	4
13834	Skyttea pertusariicola	Diederich & Etayo	0	NULL	NULL	4
13835	Skyttea radiatilis	(Tuck.) R. Sant., Etayo & Diederich	0	NULL	2260	4
13836	Skyttea tavaresae	R. Sant., Etayo & Diederich	0	NULL	NULL	4
13837	Skyttea tephromelarum	Kalb & Hafellner	0	NULL	NULL	4
13838	Solenopsora	A. Massal.	0	NULL	NULL	9
13839	Solenopsora candicans	(Dickson) J. Steiner	0	NULL	NULL	4
13840	Solenopsora cladonioides	B.D. Ryan & Timdal	0	NULL	NULL	4
13841	Solenopsora crenata	(Herre) Zahlbr.	0	NULL	NULL	4
13842	Solenopsora cyathiformis	(Szatala) van den Boom	0	NULL	2261	4
13843	Solenopsora hassei	(Zahlbr.) Zahlbr.	1	NULL	1454	4
13844	Solenopsora holophaea	(Mont.) Samp.	0	NULL	2262	4
13845	Solorina	Ach.	0	NULL	NULL	9
13846	Solorina bispora	Nyl.	0	NULL	NULL	4
13847	Solorina bispora var. subspongiosa	(Zschacke) Frey	0	NULL	NULL	2
13848	Solorina crocea	(L.) Ach.	0	NULL	NULL	4
13849	Solorina octospora	(Arnold) Arnold	0	NULL	NULL	4
13850	Solorina saccata	(L.) Ach.	0	NULL	NULL	4
13851	Solorina spongiosa	(Ach.) Anzi	0	NULL	8351	4
13852	Solorinaria	(Vainio) Gyelnik	0	NULL	NULL	9
13853	Solorinaria despreauxii	(Mont.) Fink	1	NULL	1353	4
13854	Solorinella	Anzi	1	NULL	9898	9
13855	Solorinella asteriscus	Anzi	1	NULL	9899	4
13856	Speerschneidera	Trevisan	0	NULL	NULL	9
13857	Speerschneidera euploca	(Tuck.) Trevisan	0	NULL	2263	4
13858	Sphaerellothecium	Zopf	0	NULL	NULL	9
13859	Sphaerellothecium abditum	Triebel	0	NULL	NULL	4
13860	Sphaerellothecium araneosum	(Rehm ex Arnold) Zopf	0	NULL	NULL	4
13861	Sphaerellothecium araneosum var. cladoniae	Alstrup & Zhurb.	0	NULL	NULL	2
13862	Sphaerellothecium atryneae	(Arnold) Cl. Roux & Triebel	0	NULL	2264	4
13863	Sphaerellothecium cladoniicola	E.S. Hansen & Alstrup	0	NULL	NULL	4
13864	Sphaerellothecium contextum	Triebel	0	NULL	NULL	4
13865	Sphaerellothecium gowardii	Alstrup & M.S. Cole	0	NULL	NULL	4
13866	Sphaerellothecium minutum	Hafellner	0	NULL	NULL	4
13867	Sphaerellothecium parmeliae	Diederich & Etayo	0	NULL	NULL	4
13868	Sphaerellothecium propinquellum	(Nyl.) Cl. Roux & Triebel	0	NULL	2265	4
13869	Sphaeria	Haller	0	NULL	NULL	9
13870	Sphaeria bignoniae	Schwein.	1	NULL	1326	4
13871	Sphaerophorus fragilis	(L.) Pers.	0	NULL	NULL	4
13872	Sphaerophorus globosus var. gracilis	(Müll. Arg.) Zahlbr.	1	NULL	2266	2
13873	Sphaerophorus melanocarpus	(Sw.) DC.	1	NULL	9170	4
13874	Sphaerophorus tuckermanii	Räsänen	0	NULL	2266	4
13875	Sphaerulina	Sacc.	0	NULL	NULL	9
13876	Sphaerulina dolichotera	(Nyl.) Vouaux	0	NULL	NULL	4
13877	Sphinctrina	Fr.	0	NULL	NULL	9
13878	Sphinctrina anglica	Nyl.	0	NULL	2267	4
13879	Sphinctrina benmargana	Selva	0	NULL	NULL	4
13880	Sphinctrina leucopoda	Nyl.	0	NULL	NULL	4
13881	Sphinctrina microcephala	(Sm.) Körber	1	NULL	2267	4
13882	Sphinctrina microcephala	Nyl.	0	NULL	NULL	4
13883	Sphinctrina palidella	(Willey) Selva	0	NULL	NULL	4
13884	Sphinctrina tubaeformis	A. Massal.	1	NULL	4430	4
13885	Sphinctrina turbinata	(Pers. : Fr.) De Not.	0	NULL	9238	4
13886	Sphinctrinella	Nádv.	1	NULL	1721	9
13887	Sphinctrinella caliciodes	Nádv.	1	NULL	1723	4
13888	Spilonema	Bornet	0	NULL	NULL	9
13889	Spilonema dendroides	Henssen	0	NULL	NULL	4
13890	Spilonema paradoxum	Bornet	0	NULL	NULL	4
13891	Spilonema revertens	Nyl.	0	NULL	NULL	4
13892	Spilonemella	Henssen & Tønsberg	0	NULL	NULL	9
13893	Spilonemella americana	Henssen & Tønsberg	0	NULL	NULL	4
13894	Spirographa	Zahlbr.	0	NULL	NULL	9
13895	Spirographa fusisporella	(Nyl.) Zahlbr.	0	NULL	NULL	4
13896	Sporastatia	A. Massal.	0	NULL	NULL	9
13897	Sporastatia cinerea	(Schaerer) Körber	1	NULL	2268	4
13898	Sporastatia polyspora	(Nyl.) Grummann	0	NULL	2268	4
13899	Sporastatia testudinea	(Ach.) A. Massal.	0	NULL	2269	4
13900	Sporopodium	Mont.	0	NULL	NULL	9
13901	Sporopodium phyllocharis	(Mont.) A. Massal.	0	NULL	NULL	4
13902	Sporostigma	Grube	0	NULL	NULL	9
13903	Sporostigma melaspora	(Tuck.) Grube	0	NULL	2270	4
13904	Squamarina	Poelt	0	NULL	NULL	9
13905	Squamarina cartilaginea	(With.) P. James	0	NULL	2271	4
13906	Squamarina crassa	(Hudson) Poelt	1	NULL	2271	4
13907	Squamarina degelii	Poelt	1	NULL	1491	4
13908	Squamarina lentigera	(Weber) Poelt	0	NULL	2272	4
13909	Staurolemma	Körber	0	NULL	NULL	9
13910	Staurolemma carolinianum	P.M. Jørg.	0	NULL	NULL	4
13911	Staurothele	Norman	0	NULL	NULL	9
13912	Staurothele ambrosiana	(A. Massal.) Zschacke	1	NULL	2274	4
13913	Staurothele arctica	Lynge	0	NULL	NULL	4
13914	Staurothele areolata	(Ach.) Lettau	0	NULL	NULL	4
13915	Staurothele circinata	Tuck.	1	NULL	2276	4
13916	Staurothele clopima	(Wahlenb.) Th. Fr.	1	NULL	2274	4
13917	Staurothele clopimoides	(Bagl. & Carestia) J. Steiner	0	NULL	NULL	4
13918	Staurothele diffractella	(Nyl.) Tuck.	1	NULL	2892	4
13919	Staurothele discedens	(Nyl.) Zahlbr.	0	NULL	2273	4
13920	Staurothele drummondii	(Tuck.) Tuck.	0	NULL	2274	4
13921	Staurothele effigurata	J.W. Thomson	0	NULL	NULL	4
13922	Staurothele elenkinii	Oxner	0	NULL	2275	4
13923	Staurothele fissa	(Taylor) Zwackh	0	NULL	2276	4
13924	Staurothele fuscocuprea	(Nyl.) Zschacke	1	NULL	2274	4
13925	Staurothele glacialis	Herre	1	NULL	2276	4
13926	Staurothele hazslinskyi	(Körber) J. Steiner	1	NULL	2276	4
13927	Staurothele hymenogonia	(Nyl.) Th. Fr.	1	NULL	2273	4
13928	Staurothele lecideoides	B. de Lesd.	0	NULL	NULL	4
13929	Staurothele monicae	(Zahlbr.) Wetmore	0	NULL	2277	4
13930	Staurothele orispruinosa	J.W. Thomson	0	NULL	NULL	4
13931	Staurothele perradiata	Lynge	1	NULL	2274	4
13932	Staurothele polygonia	B. de Lesd.	0	NULL	NULL	4
13933	Staurothele rufa	(A. Massal.) Zschacke	1	NULL	2275	4
13934	Staurothele rugosa	J.W. Thomson	0	NULL	NULL	4
13935	Staurothele rupifraga	(A. Massal.) Arnold	0	NULL	NULL	4
13936	Staurothele sessilis	H. Magn.	1	NULL	2275	4
13937	Staurothele succedens	(Rehm) Arnold	1	NULL	2274	4
13938	Staurothele tenuissima	Degel.	1	NULL	2892	4
13939	Staurothele umbrina	(Wahlenb.) Hellb.	1	NULL	2276	4
13940	Staurothele verruculosa	J.W. Thomson	0	NULL	NULL	4
13941	Stegobolus	Mont.	0	NULL	NULL	9
13942	Stegobolus auberianus	(Mont.) A. Frisch & Kalb	0	NULL	2278	4
13943	Stegobolus granulosus	(Tuck.) A. Frisch	0	NULL	2279	4
13944	Steinia	Körber	0	NULL	NULL	9
13945	Steinia geophana	(Nyl.) Stein	0	NULL	2280	4
13946	Stenocybe	(Nyl.) Körber	0	NULL	NULL	9
13947	Stenocybe byssacea	(Fr.) Körber	1	NULL	2282	4
13948	Stenocybe clavata	Tibell	0	NULL	NULL	4
13949	Stenocybe euspora	(Nyl.) Anzi	1	NULL	2281	4
13950	Stenocybe fragmenta	E.B. Peterson & Rikkinen	0	NULL	NULL	4
13951	Stenocybe major	Nyl. ex Körber	0	NULL	2281	4
13952	Stenocybe minutissima	(G. Merr.) Zahlbr.	1	NULL	1926	4
13953	Stenocybe pullatula	(Ach.) Stein	0	NULL	2282	4
13954	Stenocybe tremulicola	Norrlin ex Nyl.	1	NULL	1928	4
13955	Stereocaulon albicans	Th. Fr.	1	NULL	1561	4
13956	Stereocaulon alpinum	Laurer ex Funck	0	NULL	NULL	4
13957	Stereocaulon apocalypticum	Nyl	0	NULL	NULL	4
13958	Stereocaulon arbuscula	Nyl.	1	NULL	1562	4
13959	Stereocaulon arcticum	Lynge	0	NULL	NULL	4
13960	Stereocaulon arenarium	(Savicz) I.M. Lamb	0	NULL	NULL	4
13961	Stereocaulon botryosum	Ach.	0	NULL	NULL	4
13962	Stereocaulon capitellatum	H. Magn.	0	NULL	NULL	4
13963	Stereocaulon condensatum	Hoffm.	0	NULL	NULL	4
13964	Stereocaulon coniophyllum	I.M. Lamb	0	NULL	NULL	4
13965	Stereocaulon coralloides	Fr.	1	NULL	2283	4
13966	Stereocaulon dactylophyllum	Flörke	0	NULL	2283	4
13967	Stereocaulon dactylophyllum var. occidentale	(H. Magn.) I.M. Lamb	0	NULL	NULL	2
13968	Stereocaulon denudatum	Flörke	1	NULL	2287	4
13969	Stereocaulon depreaultii	Delise ex Nyl.	0	NULL	NULL	4
13970	Stereocaulon depressum	(Frey) I.M. Lamb	0	NULL	NULL	4
13971	Stereocaulon evolutoides	(H. Magn.) Frey	1	NULL	2286	4
13972	Stereocaulon glareosum	(Savicz) H. Magn.	0	NULL	NULL	4
13973	Stereocaulon glaucescens	Tuck.	0	NULL	NULL	4
13974	Stereocaulon grande	(H. Magn.) H. Magn.	0	NULL	NULL	4
13975	Stereocaulon groenlandicum	(E. Dahl) I.M. Lamb	0	NULL	NULL	4
13976	Stereocaulon incrustatum	Flörke	0	NULL	NULL	4
13977	Stereocaulon intermedium	(Savicz) H. Magn.	0	NULL	NULL	4
13978	Stereocaulon leprocephalum	Vainio	0	NULL	NULL	4
13979	Stereocaulon microcarpum	Müll. Arg.	0	NULL	NULL	4
13980	Stereocaulon microscopicum	(Vill.) Frey	1	NULL	1563	4
13981	Stereocaulon myriocarpum	Th. Fr.	0	NULL	NULL	4
13982	Stereocaulon nanodes	Tuck.	0	NULL	NULL	4
13983	Stereocaulon nivale	(Follmann) Fryday	0	NULL	2284	4
13984	Stereocaulon octomerum	Müll. Arg.	0	NULL	NULL	4
13985	Stereocaulon paschale	(L.) Hoffm.	0	NULL	NULL	4
13986	Stereocaulon pileatum	Ach.	0	NULL	NULL	4
13987	Stereocaulon plicatile	(Leighton) Fryday & Coppins	0	NULL	2285	4
13988	Stereocaulon pseudoarbuscula	Asahina	1	NULL	1564	4
13989	Stereocaulon quisquiliare	(Leers) Hoffm.	1	NULL	1563	4
13990	Stereocaulon ramulosum	Raeuschel	0	NULL	NULL	4
13991	Stereocaulon rivulorum	H. Magn.	0	NULL	NULL	4
13992	Stereocaulon sasakii	Zahlbr.	0	NULL	NULL	4
13993	Stereocaulon sasakii var. simplex	(Riddle) I.M. Lamb	0	NULL	NULL	2
13994	Stereocaulon sasakii var. tomentosoides	I.M. Lamb	0	NULL	NULL	2
13995	Stereocaulon saviczii	Du Rietz	0	NULL	NULL	4
13996	Stereocaulon saxatile	H. Magn.	0	NULL	2286	4
13997	Stereocaulon spathuliferum	Vainio	0	NULL	NULL	4
13998	Stereocaulon sterile	(Savicz) I.M. Lamb ex Krog	0	NULL	NULL	4
13999	Stereocaulon subalbicans	I.M. Lamb	1	NULL	1564	4
14000	Stereocaulon subcoralloides	(Nyl.) Nyl.	0	NULL	NULL	4
14001	Stereocaulon symphycheilum	I.M. Lamb	0	NULL	NULL	4
14002	Stereocaulon tennesseense	H. Magn. ex Degel.	0	NULL	NULL	4
14003	Stereocaulon uliginosum	Lamb	0	NULL	NULL	4
14004	Stereocaulon vesuvianum	Pers.	0	NULL	2287	4
14005	Stereocaulon wrightii	Tuck.	0	NULL	NULL	4
14006	Sticta anthraspis	Ach.	1	NULL	694	4
14007	Sticta arctica	Degel.	0	NULL	NULL	4
14008	Sticta aurata	Ach.	1	NULL	2058	4
14009	Sticta beauvoisii	Delise	0	NULL	NULL	4
14010	Sticta canariensis	(Bory) Bory ex Delise	0	NULL	3560	4
14011	Sticta carolinensis	T. McDonald	0	NULL	NULL	4
14012	Sticta crocata	(L.) Ach.	1	NULL	2059	4
14013	Sticta erosa	(Eschw.) Tuck.	1	NULL	1616	4
14014	Sticta fragilinata	T. McDonald	0	NULL	NULL	4
14015	Sticta fuliginosa	(Hoffm.) Ach.	0	NULL	3710	4
14016	Sticta hallii	Tuck.	1	NULL	1612	4
14017	Sticta herbacea	(Hudson) Ach.	0	NULL	NULL	4
14018	Sticta laciniata	Ach.	0	NULL	NULL	4
14019	Sticta leucoblephara	(Müll. Arg.) D.J. Galloway	0	NULL	NULL	4
14020	Sticta limbata	(Sm.) Ach.	0	NULL	NULL	4
14021	Sticta linita	Ach.	1	NULL	1613	4
14022	Sticta oregana	Tuck.	1	NULL	1614	4
14023	Sticta oroborealis	Goward & Tønsberg	1	NULL	9188	4
14024	Sticta pulmonaria	(L.) Biroli	1	NULL	1615	4
14025	Sticta sylvatica	(Hudson) Ach.	0	NULL	NULL	4
14026	Sticta verrucosa	(Hudson) Fink	1	NULL	1617	4
14027	Sticta weigelii	(Ach.) Vainio	0	NULL	NULL	4
14028	Sticta wrightii	Tuck.	1	NULL	9189	4
14029	Sticta xanthotropa	(Kremp.) D.J. Galloway	0	NULL	NULL	4
14030	Stigmidium	Trevisan	0	NULL	NULL	9
14031	Stigmidium atryneae	(Arnold) Hafellner	1	NULL	2264	4
14032	Stigmidium cerinae	Cl. Roux & Triebel	0	NULL	NULL	4
14033	Stigmidium congestum	(Körber) Triebel	1	NULL	2265	4
14034	Stigmidium croceae	(Arnold) Cl. Roux & Triebel	0	NULL	NULL	4
14035	Stigmidium ephebes	(Henssen) D. Hawksw.	0	NULL	2288	4
14036	Stigmidium epixanthum	Hafellner	0	NULL	NULL	4
14037	Stigmidium frigidum	(Sacc.) Alstrup & D. Hawksw.	0	NULL	NULL	4
14038	Stigmidium fuscatae	(Arnold) R. Sant.	0	NULL	NULL	4
14039	Stigmidium glebarum	(Arnold) Hafellner	0	NULL	NULL	4
14040	Stigmidium gyrophorarum	(Arnold) D. Hawksw.	0	NULL	NULL	4
14041	Stigmidium marinum	(Deakin) Swinscow	0	NULL	NULL	4
14042	Stigmidium mycobilimbiae	Cl. Roux, Triebel & Etayo	0	NULL	NULL	4
14043	Stigmidium peltideae	(Vainio) R. Sant.	0	NULL	NULL	4
14044	Stigmidium pseudopeltideae	Cl. Roux & Triebel	0	NULL	NULL	4
14045	Stigmidium psorae	(Anzi) Hafellner	0	NULL	NULL	4
14046	Stigmidium pumilum	(Lettau) Matzer & Hafellner	0	NULL	NULL	4
14047	Stigmidium schaereri	(A. Massal.) Trevisan	0	NULL	NULL	4
14048	Stigmidium squamariae	(B. de Lesd.) Cl. Roux & Triebel	0	NULL	NULL	4
14049	Stigmidium tabacinae	(Arnold) Triebel	0	NULL	NULL	4
14050	Stirtonia	A.L. Sm.	0	NULL	NULL	9
14051	Strangospora	Körber	0	NULL	NULL	9
14052	Strangospora deplanata	(Almq.) Clauzade & Cl. Roux	0	NULL	NULL	4
14053	Strangospora microhaema	(Norman) R.A. Anderson	0	NULL	2289	4
14054	Strangospora moriformis	(Ach.) Stein	0	NULL	2290	4
14055	Strangospora ochrophora	(Nyl.) R.A. Anderson	1	NULL	1974	4
14056	Strangospora pinicola	(A. Massal.) Körber	0	NULL	NULL	4
14057	Strigula	Fr.	0	NULL	NULL	9
14058	Strigula affinis	(A. Massal.) R.C. Harris	1	NULL	2292	4
14059	Strigula americana	R.C. Harris	0	NULL	2291	4
14060	Strigula bermudana	(Nyl.) R.C. Harris	0	NULL	NULL	4
14061	Strigula complanata	(Fée) Mont.	0	NULL	NULL	4
14062	Strigula connivens	R.C. Harris	0	NULL	NULL	4
14063	Strigula elegans	(Fée) Müll. Arg.	1	NULL	2293	4
14064	Strigula griseonitens	R.C. Harris	0	NULL	NULL	4
14065	Strigula hypothallina	R.C. Harris	0	NULL	NULL	4
14066	Strigula jamesii	(Swinscow) R.C. Harris	0	NULL	2292	4
14067	Strigula laceribracae	R.C. Harris	0	NULL	NULL	4
14068	Strigula nitidula	Mont.	0	NULL	NULL	4
14069	Strigula phaea	(Ach.) R.C. Harris	0	NULL	NULL	4
14070	Strigula smaragdula	Fr. : Fr.	0	NULL	2293	4
14071	Strigula stigmatella	(Ach.) R.C. Harris	0	NULL	2294	4
14072	Strigula subelegans	Vainio	0	NULL	NULL	4
14073	Strigula submuriformis	(R.C. Harris) R.C. Harris	0	NULL	2295	4
14074	Strigula sychnogonioides	(Nitschke) R.C. Harris	1	NULL	2296	4
14075	Strigula viridiseda	(Nyl.) R.C. Harris	0	NULL	2297	4
14076	Strigula wilsonii	(Riddle) R.C. Harris	0	NULL	NULL	4
14077	Stromatella	Henssen	0	NULL	NULL	9
14078	Stromatella bermudana	(Riddle) Henssen	0	NULL	NULL	4
14079	Sulcaria	Bystrek	0	NULL	NULL	9
14080	Sulcaria badia	Brodo & D. Hawksw.	0	NULL	NULL	4
14081	Sulcaria isidiifera	Brodo	0	NULL	NULL	4
14082	Sulcopyrenula	H. Harada	0	NULL	NULL	9
14083	Sulcopyrenula canellae-albae	(Fée) H. Harada	0	NULL	9240	4
14084	Sulcopyrenula staurospora	(Tuck.) H. Harada	0	NULL	NULL	4
14085	Synalissa	Fr.	0	NULL	NULL	9
14086	Synalissa matogrossensis	(Malme) Henssen	0	NULL	NULL	4
14087	Synalissa melambola	Tuck.	1	NULL	1677	4
14088	Synalissa ramulosa	(Hoffm.) Fr.	0	NULL	2298	4
14089	Synalissa subnigra	(B. de Lesd.) Henssen	1	NULL	1876	4
14090	Synalissa symphorea	(Ach.) Nyl.	1	NULL	2298	4
14091	Synalissa texana	Tuck.	1	NULL	1877	4
14092	Syncesia	Taylor	0	NULL	NULL	9
14093	Syncesia byssina	(Vainio) Tehler	0	NULL	NULL	4
14094	Syncesia depressa	(Fée) Tehler	0	NULL	NULL	4
14095	Syncesia graphica	(Fr.) Tehler	0	NULL	2299	4
14096	Syncesia psaroleuca	(Nyl.) Tehler	0	NULL	NULL	4
14097	Synechoblastus	Trevisan	1	NULL	1159	9
14098	Synechoblastus aggregatus	(Ach.) Th. Fr.	1	NULL	1181	4
14099	Synechoblastus polycarpus	(Hoffm.) Dalla Torre & Sarnth.	1	NULL	1174	4
14100	Synechoblastus pycnocarpus	Nyl.	1	NULL	1164	4
14101	Synechoblastus rupestris	(Sw.) Trevisan	1	NULL	1168	4
14102	Synechoblastus texanus	(Tuck.) Müll. Arg.	1	NULL	1180	4
14103	Synechoblastus wyomingensis	Fink	1	NULL	1174	4
14104	Syzygospora bachmannii	Diederich & M.S. Christ.	1	NULL	9945	4
14105	Syzygospora physciacearum	Diederich	1	NULL	9946	4
14106	Szczawinskia	A. Funk	0	NULL	NULL	9
14107	Szczawinskia leucopoda	Holien & Tønsberg	0	NULL	NULL	4
14108	Szczawinskia tsugae	A. Funk	0	NULL	2300	4
14109	Taeniolella	S. Hughes	0	NULL	NULL	9
14110	Taeniolella beschiana	Diederich	0	NULL	NULL	4
14111	Taeniolella caespitosa	M.S. Cole & D. Hawksw.	0	NULL	NULL	4
14112	Taeniolella christiansenii	Alstrup & D. Hawksw.	0	NULL	NULL	4
14113	Taeniolella delicata	M.S. Christ. & D. Hawksw.	0	NULL	NULL	4
14114	Taeniolella laevistipitata	M.S. Cole & D. Hawksw.	0	NULL	NULL	4
14115	Taeniolella phaeophysciae	D. Hawksw.	0	NULL	NULL	4
14116	Taeniolella rolfii	Diederich & Zhurb.	0	NULL	NULL	4
14117	Taeniolella serusiauxii	Diederich	0	NULL	NULL	4
14118	Talpapellis	Alstrup & M. Cole	0	NULL	NULL	9
14119	Talpapellis peltigerae	Alstrup & M.S. Cole	0	NULL	NULL	4
14120	Tapellaria	Müll. Arg.	0	NULL	NULL	9
14121	Tapellaria bilimbioides	R. Sant.	0	NULL	NULL	4
14122	Tapellaria epiphylla	(Müll. Arg.) R. Sant.	0	NULL	2301	4
14123	Tapellaria nana	(Fée) R. Sant.	0	NULL	NULL	4
14124	Teloschistes arcticus	Zahlbr.	1	NULL	2255	4
14125	Teloschistes californicus	Sipman	1	NULL	2256	4
14126	Teloschistes candelarius	(L.) Fink	1	NULL	2480	4
14128	Teloschistes contortuplicatus	(Ach.) Clauzade & Rondon	1	NULL	2257	4
14129	Teloschistes euplocus	(Tuck.) Zahlbr.	1	NULL	2263	4
14130	Teloschistes parietinus	(L.) Norman	1	NULL	2483	4
14131	Teloschistes polycarpus	(Hoffm.) Tuck.	1	NULL	2484	4
14132	Teloschistes ramulosus	Tuck.	1	NULL	2485	4
14133	Tephromela	M. Choisy	0	NULL	NULL	9
14134	Tephromela "aglaeida"	Nyl.	1	NULL	1028	4
14135	Tephromela aglaea	(Sommerf.) Hertel & Rambold	1	NULL	1028	4
14136	Tephromela armeniaca	(DC.) Hertel & Rambold	1	NULL	1029	4
14137	Tephromela atra	(Hudson) Hafellner	0	NULL	2302	4
14138	Tephromela cerasina	(Müll. Arg.) Rambold & Triebel	0	NULL	NULL	4
14139	Tephromela nashii	Kalb	0	NULL	NULL	4
14140	Tephromela testaceoatra	(Vainio) Hertel & Rambold	1	NULL	1030	4
14141	Tetramelas	Norman	0	NULL	NULL	9
14142	Tetramelas geophila	(Sommerf.) Norman	0	NULL	2303	4
14143	Texosporium	Nádv. ex Tibell & Hofsten	0	NULL	NULL	9
14144	Texosporium sancti-jacobi	(Tuck.) Nádv.	0	NULL	2304	4
14145	Thamnogalla	D. Hawksw.	0	NULL	NULL	9
